ANDES-A,Order,Family,Genus,Species,,Latitude1,Longitude1,State,,
1575,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-4.1166670000,-69.9500000000,Amazonas,,
927,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-4.1059200000,-69.2500000000,Amazonas,,
928,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-4.1059200000,-69.2500000000,Amazonas,,
929,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-4.1059200000,-69.2500000000,Amazonas,,
2112,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-3.8642200000,-70.2039700000,Amazonas,,
2290,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-3.6945900000,-70.5803400000,Amazonas,,
2158,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-1.4000000000,-72.8000000000,Amazonas,,
2159,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,-1.4000000000,-72.8000000000,Amazonas,,
3647,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.7847400000,-73.2757400000,Boyacá,,
2375,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,1.0900000000,-75.5700000000,Caquetá,,
2376,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,1.0900000000,-75.5700000000,Caquetá,,
2373,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,1.1000000000,-75.5700000000,Caquetá,,
2374,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,1.1000000000,-75.5700000000,Caquetá,,
1054,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.7727600000,-73.0384100000,Casanare,,
1050,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.7727600000,-73.0384100000,Casanare,,
1283,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.7727600000,-73.0384100000,Casanare,,
1231,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.7727600000,-73.0384100000,Casanare,,
1053,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.7727600000,-73.0384100000,Casanare,,
1238,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,4.7727600000,-73.0384100000,Casanare,,
2157,Anura,Hylidae,Hypsiboas,lanciformis,Hypsiboas lanciformis,2.6960001000,-68.0240021000,Guainía,,
887,Anura,Hylidae,Hypsiboas,microderma,Hypsiboas microderma,-4.1241030000,-69.9412860000,Amazonas,,
888,Anura,Hylidae,Hypsiboas,microderma,Hypsiboas microderma,-4.1241030000,-69.9412860000,Amazonas,,
990,Anura,Hylidae,Hypsiboas,microderma,Hypsiboas microderma,-4.1194900000,-69.9510400000,Amazonas,,
2535,Anura,Hylidae,Hypsiboas,microderma,Hypsiboas microderma,1.2100000000,-70.6200028000,Vaupés,,
1627,Anura,Hylidae,Hypsiboas,nympha,Hypsiboas nympha,-4.1360002000,-69.9240036000,Amazonas,,
985,Anura,Hylidae,Hypsiboas,nympha,Hypsiboas nympha,-4.0030400000,-69.0950000000,Amazonas,,
2114,Anura,Hylidae,Hypsiboas,nympha,Hypsiboas nympha,-3.8643900000,-70.2041400000,Amazonas,,
780,Anura,Hylidae,Hypsiboas,ornatissimus,Hypsiboas ornatissimus,-4.1194444000,-69.9500000000,Amazonas,,
3499,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,9.9761160000,-73.8908000000,Cesar,,
3497,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,9.9761160000,-73.8908000000,Cesar,,
3498,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,9.9761160000,-73.8908000000,Cesar,,
3496,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,9.9761190000,-73.8911000000,Cesar,,
3056,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.3584400000,-74.5648500000,Cundinamarca,,
3058,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.3584400000,-74.5648500000,Cundinamarca,,
3059,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.3584400000,-74.5648500000,Cundinamarca,,
3060,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.3584400000,-74.5648500000,Cundinamarca,,
3061,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,4.3584400000,-74.5648500000,Cundinamarca,,
1541,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,7.0759000000,-73.5481200000,Santander,,
1207,Anura,Hylidae,Hypsiboas,pugnax,Hypsiboas pugnax,7.0759000000,-73.5481200000,Santander,,
1547,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.2142220000,-69.9333890000,Amazonas,,
1548,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.2142220000,-69.9333890000,Amazonas,,
842,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.1833330000,-69.9500000000,Amazonas,,
843,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.1833330000,-69.9500000000,Amazonas,,
1550,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1551,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1552,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1553,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1554,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1555,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1556,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1557,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1549,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1558,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0362650000,-70.1050110000,Amazonas,,
1689,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,-4.0000000000,-70.1500000000,Amazonas,,
1877,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.8580000000,-73.2640000000,Boyacá,,
2371,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,1.1000000000,-75.5700000000,Caquetá,,
2372,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,1.1000000000,-75.5700000000,Caquetá,,
1041,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.7727600000,-73.0384100000,Casanare,,
1044,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.7729500000,-73.0373700000,Casanare,,
1042,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.7729500000,-73.0373700000,Casanare,,
1043,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.7729500000,-73.0373700000,Casanare,,
1049,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.7729500000,-73.0373700000,Casanare,,
1045,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.7729500000,-73.0373700000,Casanare,,
1242,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.7729500000,-73.0373700000,Casanare,,
1075,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.7729500000,-73.0373700000,Casanare,,
1755,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2282100000,-73.8517900000,Meta,,
1756,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2282100000,-73.8517900000,Meta,,
1757,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2282100000,-73.8517900000,Meta,,
1970,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2282100000,-73.8517900000,Meta,,
1758,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2282100000,-73.8517900000,Meta,,
1922,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2282100000,-73.8517900000,Meta,,
1923,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2282100000,-73.8517900000,Meta,,
1924,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2282100000,-73.8517900000,Meta,,
1925,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,3.2294700000,-73.8603400000,Meta,,
4628,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.1130100000,-73.6197400000,Meta,,
1512,Anura,Hylidae,Hypsiboas,punctatus,Hypsiboas punctatus,4.2500000000,-73.0000000000,Meta,,
1418,Anura,Hylidae,Hypsiboas,rosenbergi,Hypsiboas rosenbergi,5.3067870000,-74.9058000000,Tolima,,
1419,Anura,Hylidae,Hypsiboas,rosenbergi,Hypsiboas rosenbergi,5.3067870000,-74.9058000000,Tolima,,
4634,Anura,Hylidae,Hypsiboas,xerophylla,Hypsiboas xerophylla,4.1130100000,-73.6197400000,Meta,,
933,Anura,Hylidae,Nyctimantis,rugiceps,Nyctimantis rugiceps,-4.1059200000,-69.2500000000,Amazonas,,
934,Anura,Hylidae,Nyctimantis,rugiceps,Nyctimantis rugiceps,-4.1059200000,-69.2500000000,Amazonas,,
935,Anura,Hylidae,Nyctimantis,rugiceps,Nyctimantis rugiceps,-4.1059200000,-69.2500000000,Amazonas,,
872,Anura,Hylidae,Osteocephalus,buckleyi,Osteocephalus buckleyi,-4.1241030000,-69.9412860000,Amazonas,,
745,Anura,Hylidae,Osteocephalus,buckleyi,Osteocephalus buckleyi,-4.1194444000,-69.9500000000,Amazonas,,
1634,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,-4.1360002000,-69.9240036000,Amazonas,,
1635,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,-4.1360002000,-69.9240036000,Amazonas,,
931,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,-4.1059200000,-69.2500000000,Amazonas,,
4327,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,1.1400700000,-70.2075800000,Vaupés,,
4328,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,1.1400700000,-70.2075800000,Vaupés,,
4326,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,1.1611700000,-70.2039400000,Vaupés,,
4329,Anura,Hylidae,Osteocephalus,cabrerai,Osteocephalus cabrerai,1.1611700000,-70.2039400000,Vaupés,,
871,Anura,Hylidae,Osteocephalus,deridens,Osteocephalus deridens,-4.1241030000,-69.9412860000,Amazonas,,
940,Anura,Hylidae,Osteocephalus,deridens,Osteocephalus deridens,-4.1059200000,-69.2500000000,Amazonas,,
941,Anura,Hylidae,Osteocephalus,deridens,Osteocephalus deridens,-4.1059200000,-69.2500000000,Amazonas,,
976,Anura,Hylidae,Osteocephalus,deridens,Osteocephalus deridens,-4.0030400000,-69.0950000000,Amazonas,,
1651,Anura,Hylidae,Osteocephalus,heyeri,Osteocephalus heyeri,-4.1360002000,-69.9240036000,Amazonas,,
1645,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1360002000,-69.9240036000,Amazonas,,
669,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
670,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
671,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
672,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
700,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
728,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
733,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
746,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
760,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
761,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1194444000,-69.9500000000,Amazonas,,
2040,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1166670000,-69.9500000000,Amazonas,,
2041,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1166670000,-69.9500000000,Amazonas,,
1182,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1166670000,-69.9500000000,Amazonas,,
1141,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1166670000,-69.9500000000,Amazonas,,
1140,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1166670000,-69.9500000000,Amazonas,,
2043,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1166670000,-69.9500000000,Amazonas,,
1181,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1166670000,-69.9500000000,Amazonas,,
1180,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-4.1166670000,-69.9500000000,Amazonas,,
2148,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.8644300000,-70.2041800000,Amazonas,,
2149,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.8644200000,-70.2041700000,Amazonas,,
2147,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.8644100000,-70.2041600000,Amazonas,,
3843,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.8491640000,-70.2201090000,Amazonas,,
2286,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,-3.6945900000,-70.5803400000,Amazonas,,
2378,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.4900000000,-75.4100000000,Caquetá,,
4335,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.1592500000,-70.2042000000,Vaupés,,
4336,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.1619200000,-70.1951900000,Vaupés,,
2169,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.2100000000,-70.6200028000,Vaupés,,
4330,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.2910200000,-70.1908100000,Vaupés,,
4331,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.2910200000,-70.1908100000,Vaupés,,
4332,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.2910200000,-70.1908100000,Vaupés,,
4333,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.2986600000,-70.2337400000,Vaupés,,
4334,Anura,Hylidae,Osteocephalus,planiceps,Osteocephalus planiceps,1.2986600000,-70.2337400000,Vaupés,,
878,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.1241030000,-69.9412860000,Amazonas,,
904,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.1241030000,-69.9412860000,Amazonas,,
905,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.1241030000,-69.9412860000,Amazonas,,
1000,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.0030400000,-69.0950000000,Amazonas,,
1706,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,-4.0000000000,-70.1500000000,Amazonas,,
2561,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,2.1615600000,-68.1555100000,Guainía,,
2562,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,2.1615600000,-68.1555100000,Guainía,,
2563,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,2.1615600000,-68.1555100000,Guainía,,
2564,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,2.1615600000,-68.1555100000,Guainía,,
2150,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,4.5054380000,-71.0851620000,Meta,,
4337,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,1.2910200000,-70.1908100000,Vaupés,,
3030,Anura,Hylidae,Osteocephalus,taurinus,Osteocephalus taurinus,3.9889000000,-68.3245000000,Vichada,,
954,Anura,Hylidae,Phyllomedusa,bicolor,Phyllomedusa bicolor,-4.1194900000,-69.9510400000,Amazonas,,
1011,Anura,Hylidae,Phyllomedusa,bicolor,Phyllomedusa bicolor,-4.0030400000,-69.0950000000,Amazonas,,
3832,Anura,Hylidae,Phyllomedusa,bicolor,Phyllomedusa bicolor,-3.8644800000,-70.2042300000,Amazonas,,
3835,Anura,Hylidae,Phyllomedusa,bicolor,Phyllomedusa bicolor,-3.8491640000,-70.2201090000,Amazonas,,
3643,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7957200000,-73.2778200000,Boyacá,,
3644,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7957200000,-73.2778200000,Boyacá,,
1103,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1105,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1107,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1098,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1099,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1235,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1102,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1241,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1237,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,4.7729500000,-73.0373700000,Casanare,,
1219,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.2281400000,-73.8518800000,Meta,,
1212,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.2294700000,-73.8603400000,Meta,,
1766,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.2294700000,-73.8603400000,Meta,,
5055,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.5319100000,-73.4021250000,Meta,,
3131,Anura,Hylidae,Phyllomedusa,hypochondrialis,Phyllomedusa hypochondrialis,3.6969460000,-73.6986130000,Meta,,
764,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444000,-69.9500000000,Amazonas,,
765,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444000,-69.9500000000,Amazonas,,
766,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444000,-69.9500000000,Amazonas,,
767,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444000,-69.9500000000,Amazonas,,
768,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444000,-69.9500000000,Amazonas,,
769,Anura,Hylidae,Phyllomedusa,tomopterna,Phyllomedusa tomopterna,-4.1194444000,-69.9500000000,Amazonas,,
1626,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.1360002000,-69.9240036000,Amazonas,,
869,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.1241030000,-69.9412860000,Amazonas,,
870,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.1241030000,-69.9412860000,Amazonas,,
911,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.1241030000,-69.9412860000,Amazonas,,
975,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.0030400000,-69.0950000000,Amazonas,,
999,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,-4.0030400000,-69.0950000000,Amazonas,,
4339,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,1.1619200000,-70.1951900000,Vaupés,,
4340,Anura,Hylidae,Phyllomedusa,vaillanti,Phyllomedusa vaillanti,1.1956600000,-70.1945100000,Vaupés,,
3111,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,10.7712500000,-75.0395200000,Atlántico,,
3112,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,10.7712500000,-75.0395200000,Atlántico,,
3113,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,10.7712500000,-75.0395200000,Atlántico,,
3114,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,10.7712500000,-75.0395200000,Atlántico,,
3829,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,9.7500000000,-74.8333000000,Bolívar,,
5008,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,4.0925100000,-74.7773360000,Tolima,,
3016,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,3.9889000000,-68.3245000000,Vichada,,
3017,Anura,Hylidae,Phyllomedusa,venusta,Phyllomedusa venusta,3.9889000000,-68.3245000000,Vichada,,
5051,Anura,Hylidae,Physalaemus,fitschieri,Physalaemus fitschieri,3.5205780000,-73.4036680000,Meta,,
4635,Anura,Hylidae,Pithecopus,hypochondrialis,Pithecopus hypochondrialis,4.1130100000,-73.6197400000,Meta,,
4638,Anura,Hylidae,Pithecopus,hypochondrialis,Pithecopus hypochondrialis,4.1130100000,-73.6197400000,Meta,,
1121,Anura,Hylidae,Pseudis,paradoxa,Pseudis paradoxa,4.9093330000,-71.4286420000,Casanare,,
1143,Anura,Hylidae,Pseudis,paradoxa,Pseudis paradoxa,4.9093330000,-71.4286420000,Casanare,,
4651,Anura,Hylidae,Pseudis,paradoxa,Pseudis paradoxa,5.8986300000,71.1359800000,Casanare,,
4085,Anura,Hylidae,Rhinella,horribilis,Rhinella horribilis,4.1410000000,-74.7190000000,Tolima,,
1682,Anura,Hylidae,Scanthyla,goinorum,Scanthyla goinorum,-4.0370400000,-70.1042000000,Amazonas,,
1683,Anura,Hylidae,Scanthyla,goinorum,Scanthyla goinorum,-4.0370400000,-70.1042000000,Amazonas,,
1684,Anura,Hylidae,Scanthyla,goinorum,Scanthyla goinorum,-4.0370400000,-70.1042000000,Amazonas,,
1685,Anura,Hylidae,Scanthyla,goinorum,Scanthyla goinorum,-4.0370400000,-70.1042000000,Amazonas,,
3329,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.4726600000,-74.4121600000,Antioquia,,
3199,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.4864400000,-74.4236500000,Antioquia,,
3200,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.4864400000,-74.4236500000,Antioquia,,
3380,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,8.4003910000,-75.5830470000,Córdoba,,
3471,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.1300000000,-73.5500000000,La Guajira,,
3472,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.1300000000,-73.5500000000,La Guajira,,
3473,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.2512600000,-73.5588700000,La Guajira,,
3474,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.2512600000,-73.5588700000,La Guajira,,
3475,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.2512600000,-73.5588700000,La Guajira,,
3476,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.2512600000,-73.5588700000,La Guajira,,
3477,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.2512600000,-73.5588700000,La Guajira,,
3478,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,11.2512600000,-73.5588700000,La Guajira,,
3229,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.7344000000,-74.2142900000,Santander,,
3239,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.7344000000,-74.2142900000,Santander,,
3240,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.7344000000,-74.2142900000,Santander,,
3241,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.7344000000,-74.2142900000,Santander,,
3242,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,6.7344000000,-74.2142900000,Santander,,
3275,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,7.1685220000,-73.8473970000,Santander,,
3272,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,7.1685220000,-73.8473970000,Santander,,
3268,Anura,Hylidae,Scarthyla,vigilans,Scarthyla vigilans,8.6573470000,-75.1355170000,Sucre,,
1072,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.7727600000,-73.0384100000,Casanare,,
1068,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.7729500000,-73.0373700000,Casanare,,
1067,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.7729500000,-73.0373700000,Casanare,,
1077,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.7729500000,-73.0373700000,Casanare,,
1234,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.7729500000,-73.0373700000,Casanare,,
1071,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.7729500000,-73.0373700000,Casanare,,
1350,Anura,Hylidae,Scinax,blairi,Scinax blairi,4.9093330000,-71.4286420000,Casanare,,
2566,Anura,Hylidae,Scinax,blairi,Scinax blairi,2.1615600000,-68.1555100000,Guainía,,
2567,Anura,Hylidae,Scinax,blairi,Scinax blairi,2.1615600000,-68.1555100000,Guainía,,
