,ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct,Wikipedia,Photo,Common_name,Phylum
2664,4890,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2665,4891,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2666,4892,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2667,4893,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2668,4894,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2669,4895,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2670,4896,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2671,4897,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2672,4869,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2673,4870,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2674,4873,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2675,4875,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2676,4898,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2677,4899,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2678,4900,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2679,4903,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2680,4006,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2681,4010,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2682,4013,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2683,4016,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2684,4017,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2685,4018,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2686,4019,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2687,4020,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2688,4021,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2689,4022,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2690,4023,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2691,4024,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2692,4025,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2693,4026,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2694,4027,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2695,4028,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2696,4029,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2697,4030,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2698,4031,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2699,1680,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.314,-73.95,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2700,1681,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.314,-73.95,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2701,1746,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2702,1747,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2703,1865,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2704,1868,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2705,1851,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2706,1852,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2707,1032,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.0759,-73.54812,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2708,2650,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.0777,-73.55023,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2709,1030,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.0796,-73.548,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2710,1749,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2711,1748,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2712,1394,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2713,1867,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2714,1863,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2715,1850,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2716,2207,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2717,2208,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2718,2209,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2719,2210,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2720,3462,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2721,4096,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.672,-74.829,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2722,4097,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.672,-74.829,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2723,4089,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2724,4098,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2725,4099,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2726,4100,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2727,4101,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2728,4102,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2729,4103,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2730,4104,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2731,4443,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.00487,-74.90845,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2732,3532,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2733,3533,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2734,3534,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2735,3535,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2736,3536,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2737,1866,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.25668,-74.8991,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2738,1853,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.25668,-74.8991,Tolima,Tolima,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2739,1697,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04233,-70.1002,Amazonas,Amazonas,True,,,,Chordata
2740,1696,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04232,-70.1002,Amazonas,Amazonas,True,,,,Chordata
2741,1698,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04232,-70.1002,Amazonas,Amazonas,True,,,,Chordata
2742,1699,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04232,-70.1002,Amazonas,Amazonas,True,,,,Chordata
2743,1700,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04232,-70.1002,Amazonas,Amazonas,True,,,,Chordata
2744,1106,Anura,Leptodactylidae,Leptodactylus,andreae,Leptodactylus andreae,4.77295,-73.03737,Casanare,Casanare,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2745,4442,Anura,Leptodactylidae,Leptodactylus,bolivianus,Leptodactylus bolivianus,5.00487,-74.90845,Tolima,Tolima,True,,,,Chordata
2746,4429,Anura,Leptodactylidae,Leptodactylus,bolivianus,Leptodactylus bolivianus,5.00654,-74.90845,Tolima,Tolima,True,,,,Chordata
2747,1206,Anura,Leptodactylidae,Leptodactylus,bolivianus,Leptodactylus bolivianus,5.1416,-74.9,Tolima,Tolima,True,,,,Chordata
