ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct
1853,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.25668,-74.8991,Tolima,Tolima,True
1697,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04233,-70.1002,Amazonas,Amazonas,True
1696,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04232,-70.1002,Amazonas,Amazonas,True
1698,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04232,-70.1002,Amazonas,Amazonas,True
1699,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04232,-70.1002,Amazonas,Amazonas,True
1700,Anura,Leptodactylidae,Hydrolaetare,schmidti,Hydrolaetare schmidti,-4.04232,-70.1002,Amazonas,Amazonas,True
1106,Anura,Leptodactylidae,Leptodactylus,andreae,Leptodactylus andreae,4.77295,-73.03737,Casanare,Casanare,True
4442,Anura,Leptodactylidae,Leptodactylus,bolivianus,Leptodactylus bolivianus,5.00487,-74.90845,Tolima,Tolima,True
4429,Anura,Leptodactylidae,Leptodactylus,bolivianus,Leptodactylus bolivianus,5.00654,-74.90845,Tolima,Tolima,True
1206,Anura,Leptodactylidae,Leptodactylus,bolivianus,Leptodactylus bolivianus,5.1416,-74.9,Tolima,Tolima,True
1820,Anura,Leptodactylidae,Leptodactylus,bolivianus,Leptodactylus bolivianus,5.2627,-74.8894,Tolima,Tolima,True
3927,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.848,-73.2872,Boyacá,Boyacá,True
1889,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.858,-73.264,Boyacá,Boyacá,True
1901,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.858,-73.264,Boyacá,Boyacá,True
3792,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.858881,-73.2657349,Boyacá,Boyacá,True
3773,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.858881,-73.2657349,Boyacá,Boyacá,True
1762,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.201,-73.18341,Boyacá,Boyacá,True
1458,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.2112,-73.13325,Boyacá,Boyacá,True
1250,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.294167,-72.706111,Boyacá,Boyacá,True
4936,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.56065,-72.58073,Boyacá,Boyacá,True
5020,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.4025,-72.49759,Casanare,Casanare,True
5021,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.4025,-72.49759,Casanare,Casanare,True
5022,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.4025,-72.49759,Casanare,Casanare,True
5033,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.44455,-72.47678,Casanare,Casanare,True
5048,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,5.46216,-72.48189,Casanare,Casanare,True
3066,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.35844,-74.56485,Cundinamarca,Cundinamarca,True
3624,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.35845,-74.5654,Cundinamarca,Cundinamarca,True
3067,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.35989,-74.56597,Cundinamarca,Cundinamarca,True
4551,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,2.205775,-75.644043,Huila,Huila,True
5065,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,3.53191,-73.402125,Meta,Meta,True
3130,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.584984,-71.079698,Meta,Meta,True
3871,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,7.4155556,-72.6168056,Norte de Santander,Norte de Santander,True
3872,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,7.4890556,-72.6368889,Norte de Santander,Norte de Santander,True
3873,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,7.5848889,-72.6403889,Norte de Santander,Norte de Santander,True
4853,Anura,Leptodactylidae,Leptodactylus,colombiensis,Leptodactylus colombiensis,4.1076,-74.5776,Tolima,Tolima,True
2130,Anura,Leptodactylidae,Leptodactylus,diedrus,Leptodactylus diedrus,-3.86421,-70.20396,Amazonas,Amazonas,True
4308,Anura,Leptodactylidae,Leptodactylus,diedrus,Leptodactylus diedrus,1.16117,-70.20394,Vaupés,Vaupés,True
4311,Anura,Leptodactylidae,Leptodactylus,diedrus,Leptodactylus diedrus,1.16117,-70.20394,Vaupés,Vaupés,True
4309,Anura,Leptodactylidae,Leptodactylus,diedrus,Leptodactylus diedrus,1.16192,-70.19519,Vaupés,Vaupés,True
4310,Anura,Leptodactylidae,Leptodactylus,diedrus,Leptodactylus diedrus,1.17668,-70.1834,Vaupés,Vaupés,True
4312,Anura,Leptodactylidae,Leptodactylus,diedrus,Leptodactylus diedrus,1.29866,-70.23374,Vaupés,Vaupés,True
2522,Anura,Leptodactylidae,Leptodactylus,diedrus,Leptodactylus diedrus,1.317,-70.3889999,Vaupés,Vaupés,True
2313,Anura,Leptodactylidae,Leptodactylus,discodactylus,Leptodactylus discodactylus,-3.69669,-70.58461,Amazonas,Amazonas,True
3171,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,6.48644,-74.42365,Antioquia,Antioquia,True
3172,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,6.48644,-74.42365,Antioquia,Antioquia,True
3173,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,6.48644,-74.42365,Antioquia,Antioquia,True
3208,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,6.71863,-74.27655,Antioquia,Antioquia,True
4049,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,10.874,-74.979,Atlántico,Atlántico,True
4050,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,10.874,-74.979,Atlántico,Atlántico,True
5023,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.4025,-72.49759,Casanare,Casanare,True
4968,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.582256,-72.249559,Casanare,Casanare,True
4541,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,2.205775,-75.644043,Huila,Huila,True
4552,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,2.205775,-75.644043,Huila,Huila,True
3404,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,10.446667,-74.405906,Magdalena,Magdalena,True
4962,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,4.083667,-74.70875,Tolima,Tolima,True
3437,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,4.2795,-74.901583,Tolima,Tolima,True
4437,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.00287,-74.90987,Tolima,Tolima,True
4438,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.00287,-74.90987,Tolima,Tolima,True
4433,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.00368,-74.90851,Tolima,Tolima,True
4431,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.00543,-74.90805,Tolima,Tolima,True
4435,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.00654,-74.90845,Tolima,Tolima,True
3508,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.0089,-74.90895,Tolima,Tolima,True
3578,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.0089,-74.90895,Tolima,Tolima,True
3511,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.0089,-74.90895,Tolima,Tolima,True
3579,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.0089,-74.90895,Tolima,Tolima,True
3580,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.0089,-74.90895,Tolima,Tolima,True
1175,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.25668,-74.8991,Tolima,Tolima,True
1216,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.2627,-74.8894,Tolima,Tolima,True
1822,Anura,Leptodactylidae,Leptodactylus,fragilis,Leptodactylus fragilis,5.2635,-74.891,Tolima,Tolima,True
3306,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,6.47266,-74.41216,Antioquia,Antioquia,True
3308,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,6.47266,-74.41216,Antioquia,Antioquia,True
3307,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,6.47266,-74.41216,Antioquia,Antioquia,True
3174,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,6.48644,-74.42365,Antioquia,Antioquia,True
3189,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,6.48644,-74.42365,Antioquia,Antioquia,True
3190,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,6.48644,-74.42365,Antioquia,Antioquia,True
3175,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,6.48644,-74.42365,Antioquia,Antioquia,True
3191,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,6.48644,-74.42365,Antioquia,Antioquia,True
2390,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,1.49,-75.41,Caquetá,Caquetá,True
2391,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,1.49,-75.41,Caquetá,Caquetá,True
2392,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,1.49,-75.4,Caquetá,Caquetá,True
2393,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,1.49,-75.4,Caquetá,Caquetá,True
1056,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.77295,-73.03737,Casanare,Casanare,True
1059,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.77295,-73.03737,Casanare,Casanare,True
1052,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.77295,-73.03737,Casanare,Casanare,True
1057,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.77295,-73.03737,Casanare,Casanare,True
1048,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.77295,-73.03737,Casanare,Casanare,True
1186,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1169,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1965,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1191,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1183,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1151,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1152,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1150,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1124,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
1126,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.909333,-71.428642,Casanare,Casanare,True
5039,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,5.46365,-72.48556,Casanare,Casanare,True
4996,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,5.583548,-72.229968,Casanare,Casanare,True
4963,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,5.587735,-72.25148,Casanare,Casanare,True
3500,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,9.976113,-73.8905,Cesar,Cesar,True
1168,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1167,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1194,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1174,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1171,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,7.9698667,-75.5949167,Córdoba,Córdoba,True
5079,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,2.205775,-75.644043,Huila,Huila,True
4539,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,2.205775,-75.644043,Huila,Huila,True
3141,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,2.87959,-75.33279,Huila,Huila,True
3143,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,2.87959,-75.33279,Huila,Huila,True
4033,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,11.195,-73.465,La Guajira,La Guajira,True
4034,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,11.195,-73.465,La Guajira,La Guajira,True
3403,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,10.446667,-74.405906,Magdalena,Magdalena,True
3375,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,10.446667,-74.405906,Magdalena,Magdalena,True
4035,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,11.233,-74.132,Magdalena,Magdalena,True
4036,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,11.233,-74.132,Magdalena,Magdalena,True
4037,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,11.233,-74.132,Magdalena,Magdalena,True
4038,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,11.233,-74.132,Magdalena,Magdalena,True
4039,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,11.233,-74.132,Magdalena,Magdalena,True
1759,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,3.22849,-73.86135,Meta,Meta,True
1225,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,3.22849,-73.86135,Meta,Meta,True
1220,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,3.22849,-73.86135,Meta,Meta,True
1208,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,3.22849,-73.86135,Meta,Meta,True
1763,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,3.22849,-73.86135,Meta,Meta,True
4570,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4571,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4572,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4573,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4574,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4575,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4576,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4577,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4578,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4579,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4580,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4581,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4582,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4583,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4584,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4585,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4591,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4592,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4593,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4594,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4595,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4596,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4597,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4598,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4599,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4600,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4601,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4602,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0393,-73.3426,Meta,Meta,True
4553,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4554,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4555,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4556,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4557,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4558,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4559,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4560,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4561,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4562,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4563,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4564,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4565,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4566,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4567,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4568,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4569,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4586,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4587,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4588,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4589,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4590,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.0424,-73.3374,Meta,Meta,True
4627,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.11301,-73.61974,Meta,Meta,True
1592,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.25,-73.0,Meta,Meta,True
3123,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.584983,-71.079697,Meta,Meta,True
3137,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.584986,-71.0797,Meta,Meta,True
3125,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.584989,-71.079703,Meta,Meta,True
3126,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.58499,-71.079704,Meta,Meta,True
3127,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.584991,-71.079705,Meta,Meta,True
3128,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.584992,-71.079706,Meta,Meta,True
3276,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,7.168522,-73.847397,Santander,Santander,True
1193,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,7.3962,-73.4955,Santander,Santander,True
1188,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,7.3962,-73.4955,Santander,Santander,True
3261,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,8.657347,-75.135517,Sucre,Sucre,True
3253,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,8.657347,-75.135517,Sucre,Sucre,True
3254,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,8.657347,-75.135517,Sucre,Sucre,True
3968,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.11151,-74.57286,Tolima,Tolima,True
3969,Anura,Leptodactylidae,Leptodactylus,fuscus,Leptodactylus fuscus,4.11151,-74.57286,Tolima,Tolima,True
